class,difficulty,helpfulness,professor,date
CHINESE155,4,4,Donald Gjertson,2006-05-31
CHINESE155,4,1,Donald Gjertson,2006-05-03
CHINESE155,1,4,Donald Gjertson,2006-03-24
CHINESE155,5,1,Donald Gjertson,2006-01-15
CHINESE155,3,4,Donald Gjertson,2005-12-14
CHINESE155,2,4,Donald Gjertson,2005-12-13
CHINESE155,1,5,Donald Gjertson,2005-12-04
CHINESE155,2,5,Donald Gjertson,2005-11-22
CHINESE155,3,4,Donald Gjertson,2005-11-18
155,4,3,Donald Gjertson,2005-11-16
250,2,5,Donald Gjertson,2005-06-21
CHINESE153,1,5,Donald Gjertson,2004-12-20
CHINESE240,5,1,Donald Gjertson,2004-12-14
CHINESEALL,5,1,Donald Gjertson,2004-12-08
CHINESE,5,1,Donald Gjertson,2004-12-05
CHINESE153,2,5,Donald Gjertson,2004-12-01
CHINESE155,3,4,Donald Gjertson,2004-12-01
CHINESE,5,1,Donald Gjertson,2004-11-22
CHINESE,3,1,Donald Gjertson,2004-07-27
CHINESE154,3,3,Donald Gjertson,2004-07-02
CHIN155,5,3,Donald Gjertson,2004-05-12
CHINESE155,2,5,Donald Gjertson,2004-04-30
CHIN155,2,5,Donald Gjertson,2004-04-14
155,3,4,Donald Gjertson,2003-11-20
CHINES155,2,5,Donald Gjertson,2003-10-14
CHIN155,2,4,Donald Gjertson,2003-04-30
CHIN155,3,5,Donald Gjertson,2003-04-26
CHIN154,2,5,Donald Gjertson,2003-04-25
CHI154,2,5,Donald Gjertson,2003-04-23
CHIN154,1,5,Donald Gjertson,2003-04-21
CHN155,2,4,Donald Gjertson,2003-04-19
CHIN155,2,4,Donald Gjertson,2003-04-16
CHIN155,2,4,Donald Gjertson,2003-03-17
CHI155,2,1,Donald Gjertson,2003-01-07
CHINESE15,2,2,Donald Gjertson,2002-12-17
155,2,4,Donald Gjertson,2002-12-15
CHINESE15,2,5,Donald Gjertson,2002-12-15
CHIN155,2,3,Donald Gjertson,2002-12-10
ECON203,5,1,Lisa Saunders,2022-12-19
ECON103H,5,1,Lisa Saunders,2021-09-07
ECON203,5,1,Lisa Saunders,2021-07-27
ECON203,5,1,Lisa Saunders,2021-03-07
ECON203,5,1,Lisa Saunders,2021-02-25
ECON203,5,1,Lisa Saunders,2021-02-23
ECON103H,4,1,Lisa Saunders,2020-12-14
ECON348,5,1,Lisa Saunders,2020-12-12
ECON348,5,1,Lisa Saunders,2020-11-04
ECON203H,3,1,Lisa Saunders,2020-09-28
ECON103H,4,1,Lisa Saunders,2020-03-23
144H,3,1,Lisa Saunders,2017-04-18
ECON348,3,1,Lisa Saunders,2017-03-28
ECON348,3,1,Lisa Saunders,2017-03-20
ECON144H,5,1,Lisa Saunders,2017-03-07
PPA605,3,1,Lisa Saunders,2017-01-03
ECON348,5,5,Lisa Saunders,2016-12-12
ECON348,4,1,Lisa Saunders,2016-11-07
ECON144H,1,1,Lisa Saunders,2016-10-16
144H,5,3,Lisa Saunders,2016-05-01
ECON144H,3,3,Lisa Saunders,2016-01-14
ECON348,5,1,Lisa Saunders,2015-12-15
ECON144H,5,1,Lisa Saunders,2015-11-07
ECON348,4,1,Lisa Saunders,2015-05-02
ECON144H,3,1,Lisa Saunders,2015-04-30
ECON348,3,3,Lisa Saunders,2014-11-14
144H,4,3,Lisa Saunders,2014-10-22
ECON144H,3,1,Lisa Saunders,2013-11-20
ECON348,5,1,Lisa Saunders,2013-10-05
ECON,4,1,Lisa Saunders,2013-09-25
ECON144H,4,2,Lisa Saunders,2012-10-11
ECON114H,2,1,Lisa Saunders,2010-12-28
ECON144H,5,1,Lisa Saunders,2010-04-30
ECON499,5,1,Lisa Saunders,2009-12-23
ECON499,5,1,Lisa Saunders,2009-12-05
ECON348,5,1,Lisa Saunders,2008-05-14
ECON144H,5,1,Lisa Saunders,2008-05-13
ECON144H,5,1,Lisa Saunders,2008-04-23
ECON144H,3,1,Lisa Saunders,2008-04-18
ECON144H,1,1,Lisa Saunders,2007-12-26
ECONECON,5,1,Lisa Saunders,2007-04-19
ECON144H,3,2,Lisa Saunders,2007-03-16
ECON144H,5,1,Lisa Saunders,2007-01-20
ECON348WOM391,4,3,Lisa Saunders,2006-04-26
ECON203,4,1,Lisa Saunders,2005-12-02
ECON348,5,4,Lisa Saunders,2005-11-22
103H,4,1,Lisa Saunders,2005-08-02
ECON203,3,4,Lisa Saunders,2005-05-15
ECON203,4,2,Lisa Saunders,2005-04-11
203,4,2,Lisa Saunders,2004-11-08
ECON203,3,3,Lisa Saunders,2004-10-25
ECON203,3,2,Lisa Saunders,2004-06-27
ECON203,2,1,Lisa Saunders,2004-05-20
ECON203,1,1,Lisa Saunders,2004-02-23
ECON203,3,1,Lisa Saunders,2004-02-18
ECON103H,2,5,Lisa Saunders,2003-08-24
ECON103H,4,2,Lisa Saunders,2003-07-08
ECON103H,3,1,Lisa Saunders,2003-06-18
ECON203,2,1,Lisa Saunders,2003-05-23
203,5,2,Lisa Saunders,2003-04-23
ECON203,5,1,Lisa Saunders,2003-04-22
ECON103H,3,2,Lisa Saunders,2003-04-17
ECON100H,4,1,Lisa Saunders,2002-12-18
ECON203,5,1,Lisa Saunders,2002-12-18
ECON203,4,2,Lisa Saunders,2002-12-16
ECON103H,4,1,Lisa Saunders,2002-12-14
ECON203,4,1,Lisa Saunders,2002-12-14
KIN272,3,5,Jay Gump,2024-11-15
KIN270,3,4,Jay Gump,2024-11-12
KIN272,5,1,Jay Gump,2024-11-04
KIN272,4,1,Jay Gump,2024-11-03
KIN272,5,1,Jay Gump,2024-10-03
KIN270,2,2,Jay Gump,2024-01-29
KIN270,3,4,Jay Gump,2023-12-21
KIN272,3,3,Jay Gump,2023-12-20
KIN270,3,5,Jay Gump,2023-12-15
KIN270,3,4,Jay Gump,2023-12-11
KIN270,1,4,Jay Gump,2023-12-11
KIN270,3,4,Jay Gump,2023-12-07
KIN270,3,5,Jay Gump,2023-12-05
KIN270,2,5,Jay Gump,2023-12-02
KIN272,3,3,Jay Gump,2023-07-19
KIN272,4,4,Jay Gump,2023-06-04
KIN272,3,2,Jay Gump,2023-05-29
KIN272,3,2,Jay Gump,2023-05-29
KIN272,3,5,Jay Gump,2023-05-02
KIN270,3,2,Jay Gump,2023-02-05
KIN270,4,4,Jay Gump,2022-12-12
KIN270,5,1,Jay Gump,2022-12-12
KIN272,4,3,Jay Gump,2022-12-08
KIN272,4,4,Jay Gump,2022-11-15
KIN270,4,3,Jay Gump,2022-10-31
KIN270,4,2,Jay Gump,2022-10-04
KIN270,4,1,Jay Gump,2022-04-01
KIN272,3,4,Jay Gump,2021-12-17
KIN272,3,4,Jay Gump,2021-12-15
KIN270,4,1,Jay Gump,2021-12-08
KIN272,4,5,Jay Gump,2021-12-01
KIN270,4,5,Jay Gump,2021-10-10
KIN270272,4,4,Jay Gump,2021-05-14
KIN270272,2,5,Jay Gump,2021-05-13
KIN271,4,5,Jay Gump,2021-02-18
KIN272,4,5,Jay Gump,2021-02-17
KIN270,4,5,Jay Gump,2021-02-02
KIN270,4,3,Jay Gump,2021-01-20
KIN270,4,5,Jay Gump,2021-01-13
KIN270,3,4,Jay Gump,2020-12-16
KIN272,4,5,Jay Gump,2020-12-13
KIN272,4,5,Jay Gump,2020-11-18
KIN270,3,5,Jay Gump,2020-08-27
KIN272,5,5,Jay Gump,2020-06-12
KIN270,3,5,Jay Gump,2020-05-27
KIN270,3,5,Jay Gump,2020-05-03
KIN270,4,5,Jay Gump,2020-05-02
KIN270,4,1,Jay Gump,2020-05-01
KIN272,4,4,Jay Gump,2020-04-22
KIN270,4,2,Jay Gump,2020-04-17
KIN270272,4,5,Jay Gump,2020-03-26
KIN270272,3,5,Jay Gump,2020-03-23
KIN272,4,4,Jay Gump,2020-02-20
KIN270,4,5,Jay Gump,2020-02-05
KIN270,4,4,Jay Gump,2020-01-18
KIN270,5,2,Jay Gump,2019-12-13
KIN272,4,3,Jay Gump,2019-12-13
KIN272,4,5,Jay Gump,2019-05-05
KIN272,4,5,Jay Gump,2019-04-03
KIN271,3,4,Jay Gump,2019-04-01
KIN270,4,5,Jay Gump,2018-12-17
KIN270,4,5,Jay Gump,2018-12-10
KIN272,3,5,Jay Gump,2018-11-14
KIN270,3,5,Jay Gump,2018-11-13
KIN270,4,1,Jay Gump,2018-11-09
KIN272,3,5,Jay Gump,2018-11-09
KIN270,3,4,Jay Gump,2018-10-30
KIN272,5,4,Jay Gump,2018-10-29
KIN272,5,1,Jay Gump,2018-10-29
KIN272,4,4,Jay Gump,2018-10-29
KIN272,3,5,Jay Gump,2018-10-24
HIST170,4,1,Alice Nash,2024-10-22
HST697A,3,5,Alice Nash,2024-05-11
HIST170,3,5,Alice Nash,2024-03-12
HIST170,3,5,Alice Nash,2023-12-18
HIST170,3,5,Alice Nash,2023-11-16
HIST170,2,5,Alice Nash,2023-11-03
HIST170,2,3,Alice Nash,2023-02-07
HIST170,3,4,Alice Nash,2022-12-16
HIST170,2,5,Alice Nash,2022-12-07
HIST170,3,3,Alice Nash,2022-11-28
HIST107,4,3,Alice Nash,2022-10-20
HIST170,3,2,Alice Nash,2022-05-10
HIST170,3,3,Alice Nash,2022-05-09
HIST170,3,4,Alice Nash,2022-05-05
HIST170,2,4,Alice Nash,2022-04-26
HIST170,2,5,Alice Nash,2022-04-20
HIST170,4,4,Alice Nash,2022-04-05
HIST170,3,5,Alice Nash,2021-05-06
HIST397PL,3,5,Alice Nash,2020-01-14
HIST170,1,4,Alice Nash,2019-12-18
HISTORY170,2,2,Alice Nash,2019-02-06
HIST170,4,1,Alice Nash,2019-01-01
HIST170,1,3,Alice Nash,2018-12-11
HIST170,2,4,Alice Nash,2018-10-21
HIST150,3,2,Alice Nash,2018-05-03
HIST170,3,4,Alice Nash,2017-11-09
HIST170,2,4,Alice Nash,2017-01-14
HIST170,3,3,Alice Nash,2016-12-16
HIST170,3,3,Alice Nash,2016-11-13
HIST170,4,5,Alice Nash,2016-11-06
HIST170,5,3,Alice Nash,2016-11-03
HISTORY170,4,3,Alice Nash,2016-03-28
HIST170,4,5,Alice Nash,2016-03-22
HIST170,4,3,Alice Nash,2016-01-14
HIST170,5,2,Alice Nash,2015-12-21
HIST388,2,4,Alice Nash,2015-02-12
170,5,1,Alice Nash,2014-10-29
HIST170393A,3,5,Alice Nash,2014-08-20
HIST170,3,3,Alice Nash,2014-04-05
HIST170,4,4,Alice Nash,2012-07-11
HIST170,5,4,Alice Nash,2012-07-05
HIST170,2,2,Alice Nash,2011-12-27
HIST170,3,1,Alice Nash,2011-11-22
HIST170,3,1,Alice Nash,2011-11-06
HIST170,2,5,Alice Nash,2011-08-12
HIST107,4,4,Alice Nash,2011-07-14
HIST170,3,3,Alice Nash,2010-12-29
HST170,5,2,Alice Nash,2010-11-13
HIST170,2,1,Alice Nash,2010-10-03
HIST170,2,3,Alice Nash,2009-12-31
HIST170,3,2,Alice Nash,2009-12-19
HIST170,1,3,Alice Nash,2009-01-05
HIST170,4,3,Alice Nash,2008-12-07
HIST170,4,1,Alice Nash,2008-04-01
HIST393,1,4,Alice Nash,2007-07-03
HIST361,3,5,Alice Nash,2006-12-20
HISTORY170,1,4,Alice Nash,2006-09-11
HIST393,2,5,Alice Nash,2006-04-25
170,1,5,Alice Nash,2005-12-13
HIST170,2,4,Alice Nash,2005-11-01
HIST170,3,3,Alice Nash,2004-12-26
HIST170,2,5,Alice Nash,2004-12-15
HISTORY170,3,5,Alice Nash,2004-12-10
HISTORY170,3,5,Alice Nash,2004-11-15
HST697A,4,5,Alice Nash,2003-04-20
HIST170,2,5,Alice Nash,2002-12-11
HONORS295,3,5,Alexandrina Deschamps,2018-08-13
WOMENSST187,5,1,Alexandrina Deschamps,2016-03-28
72191,3,4,Alexandrina Deschamps,2015-01-23
WS187,2,4,Alexandrina Deschamps,2015-01-22
187,1,5,Alexandrina Deschamps,2015-01-22
WOMENSST187,4,3,Alexandrina Deschamps,2014-11-24
WOMENSST187,4,3,Alexandrina Deschamps,2014-11-23
WOMENSST187,2,3,Alexandrina Deschamps,2014-11-20
HONORS295,5,1,Alexandrina Deschamps,2014-10-08
WOST187,3,2,Alexandrina Deschamps,2013-11-07
WGSS187,3,4,Alexandrina Deschamps,2013-04-07
WSTU101,2,1,Alexandrina Deschamps,2010-11-22
WOSTU187,2,4,Alexandrina Deschamps,2010-03-22
WOMST187H,2,2,Alexandrina Deschamps,2009-11-30
WOST187H,4,5,Alexandrina Deschamps,2009-09-24
SEMIN100,3,5,Alexandrina Deschamps,2009-05-19
WS187H,4,5,Alexandrina Deschamps,2008-05-27
WS187H,5,5,Alexandrina Deschamps,2008-03-31
WOST201,4,2,Alexandrina Deschamps,2007-12-04
WOMEN187H,2,3,Alexandrina Deschamps,2007-11-26
WSTUD187H,3,3,Alexandrina Deschamps,2007-04-19
WOST187,2,1,Alexandrina Deschamps,2007-03-07
WS187H,1,5,Alexandrina Deschamps,2006-12-13
WMST187H,2,4,Alexandrina Deschamps,2006-11-07
EOST187H,4,1,Alexandrina Deschamps,2006-01-10
WOST187,4,5,Alexandrina Deschamps,2006-01-08
WOST,4,1,Alexandrina Deschamps,2005-11-30
WOMENSST187H,2,5,Alexandrina Deschamps,2005-11-26
WOMST187H,2,5,Alexandrina Deschamps,2005-11-26
WOMST187H,3,2,Alexandrina Deschamps,2005-11-21
187HINTRO,5,2,Alexandrina Deschamps,2005-09-13
WS,3,3,Alexandrina Deschamps,2005-05-27
WOST201,5,1,Alexandrina Deschamps,2005-05-03
WOST187H,4,4,Alexandrina Deschamps,2005-04-12
WOMENSST187H,3,1,Alexandrina Deschamps,2005-04-01
187H,2,3,Alexandrina Deschamps,2004-12-02
WOSTU187,1,5,Alexandrina Deschamps,2004-08-17
WOMENSST,3,4,Alexandrina Deschamps,2004-05-11
WOST187,4,5,Alexandrina Deschamps,2004-05-07
WOST,3,4,Alexandrina Deschamps,2004-04-28
WOST187,3,5,Alexandrina Deschamps,2004-04-26
187,3,5,Alexandrina Deschamps,2004-04-24
WOST187,1,5,Alexandrina Deschamps,2004-04-16
WS,4,2,Alexandrina Deschamps,2004-03-29
WOST187,4,2,Alexandrina Deschamps,2004-02-29
WOST187,2,5,Alexandrina Deschamps,2004-02-29
187H,3,5,Alexandrina Deschamps,2003-12-04
WOST,3,5,Alexandrina Deschamps,2003-12-04
WOST187,4,5,Alexandrina Deschamps,2003-11-30
WOST187,2,5,Alexandrina Deschamps,2003-11-22
WOST,3,5,Alexandrina Deschamps,2003-07-31
WOST187,2,4,Alexandrina Deschamps,2003-04-22
187,3,5,Alexandrina Deschamps,2003-04-21
WOST181,3,5,Alexandrina Deschamps,2003-04-19
WST187H,3,3,Alexandrina Deschamps,2003-04-17
WOST,4,5,Alexandrina Deschamps,2003-04-17
187H,3,5,Alexandrina Deschamps,2003-01-01
WOST187,3,5,Alexandrina Deschamps,2002-12-20
WOST187H,2,4,Alexandrina Deschamps,2002-12-16
187H,3,5,Alexandrina Deschamps,2002-12-15
WOST187U,4,5,Alexandrina Deschamps,2002-12-15
WOST187H,3,5,Alexandrina Deschamps,2002-12-15
WOST187,3,5,Alexandrina Deschamps,2002-12-12
WOST108,3,5,Alexandrina Deschamps,2002-12-10
RESEC312,4,2,Daniel Lass,2020-12-11
RESEC312,4,1,Daniel Lass,2020-10-23
RESEC312,5,1,Daniel Lass,2019-05-03
RESEC312,4,5,Daniel Lass,2019-04-09
RESEC312,5,1,Daniel Lass,2016-05-14
212,5,1,Daniel Lass,2015-04-01
212,5,1,Daniel Lass,2015-03-02
212,3,5,Daniel Lass,2014-12-13
RESECON212,5,2,Daniel Lass,2014-12-11
RESECON212,5,1,Daniel Lass,2014-12-10
212,5,1,Daniel Lass,2014-12-02
RESECON212,5,2,Daniel Lass,2014-11-10
212,5,1,Daniel Lass,2014-11-06
RESECON212,4,1,Daniel Lass,2014-11-05
RESEC312,4,5,Daniel Lass,2014-05-14
RESEC312,3,4,Daniel Lass,2012-05-18
ECON312,5,2,Daniel Lass,2012-02-24
FINOP250,3,1,Daniel Lass,2011-12-09
FINOP250,3,2,Daniel Lass,2011-11-16
RESEC211,5,2,Daniel Lass,2011-06-08
RESEC312,4,4,Daniel Lass,2010-05-13
RESEC211,2,3,Daniel Lass,2009-12-22
RESEC211,1,3,Daniel Lass,2009-12-20
RES211,1,5,Daniel Lass,2009-01-04
ACCT211,4,2,Daniel Lass,2009-01-03
RESEC211,2,5,Daniel Lass,2008-08-14
RESEC211,1,4,Daniel Lass,2008-02-05
RESEC211,4,5,Daniel Lass,2008-01-29
RESEC211,5,3,Daniel Lass,2007-12-24
RESEC211,5,1,Daniel Lass,2007-12-24
RESEC211,5,1,Daniel Lass,2007-11-28
RESEC211,2,5,Daniel Lass,2007-11-14
ECONBUSS,1,5,Daniel Lass,2007-09-04
RESEC312,4,4,Daniel Lass,2007-08-11
RESEC312,2,4,Daniel Lass,2007-05-24
RESEC211,5,1,Daniel Lass,2007-01-04
RESEC211,3,4,Daniel Lass,2006-12-11
RESEC211,3,4,Daniel Lass,2006-12-11
RESEC201,5,1,Daniel Lass,2006-12-08
ECON211,3,4,Daniel Lass,2006-11-17
RESEC3636,5,4,Daniel Lass,2006-07-19
RESECON211,4,4,Daniel Lass,2005-12-20
RESEC211,5,1,Daniel Lass,2005-12-14
RESECON211,5,3,Daniel Lass,2005-12-08
RESECON211,5,1,Daniel Lass,2005-11-10
RESECON211,4,1,Daniel Lass,2005-11-10
RESEC312,5,1,Daniel Lass,2005-09-15
RESECON312,5,5,Daniel Lass,2005-05-16
RESEC211,5,5,Daniel Lass,2005-04-16
RESEC211,3,2,Daniel Lass,2005-01-02
RESECON211,4,3,Daniel Lass,2005-01-02
RESEC211,4,4,Daniel Lass,2004-12-12
RESEC211,3,4,Daniel Lass,2004-11-21
RESEC312,4,5,Daniel Lass,2004-11-16
RESEC312,5,5,Daniel Lass,2003-05-23
RESECON21,3,5,Daniel Lass,2003-05-19
RECEC702,3,1,Daniel Lass,2003-05-16
STATISTICS,2,5,Daniel Lass,2003-05-10
RESEC212,4,1,Daniel Lass,2003-04-25
RESEC703,4,4,Daniel Lass,2003-04-23
RESEC312,4,5,Daniel Lass,2003-03-31
RESEC212,5,3,Daniel Lass,2003-02-25
RESEC212,3,5,Daniel Lass,2002-12-18
RESEC212,5,2,Daniel Lass,2002-12-07
MANAGEMENT260,5,2,Jennifer Merton,2023-12-12
MANAGEMENT260,5,4,Jennifer Merton,2023-06-02
MGMT260,4,2,Jennifer Merton,2023-05-24
MANAGEMENT260,2,3,Jennifer Merton,2023-05-18
MAN260,3,4,Jennifer Merton,2023-03-17
MAN260,4,3,Jennifer Merton,2023-01-11
MAN260,2,5,Jennifer Merton,2022-12-30
MAN260,5,1,Jennifer Merton,2022-12-18
MANAGEMENT260,3,2,Jennifer Merton,2022-12-15
260,5,1,Jennifer Merton,2022-12-15
MANAGEMENT260,4,2,Jennifer Merton,2022-12-08
260,5,1,Jennifer Merton,2022-12-02
MANAGEMENT260,3,5,Jennifer Merton,2022-12-01
MGMT260,4,2,Jennifer Merton,2022-11-26
MAN391E,2,2,Jennifer Merton,2022-09-15
MGMT362,3,5,Jennifer Merton,2021-03-24
MANAGEMENT260,2,4,Jennifer Merton,2021-01-21
MGMT260,4,1,Jennifer Merton,2020-12-01
391E,4,5,Jennifer Merton,2019-09-05
MAN260,3,5,Jennifer Merton,2018-12-14
MGMT260,3,3,Jennifer Merton,2018-05-03
MAN260,4,4,Jennifer Merton,2017-12-14
MAN391E,3,5,Jennifer Merton,2017-05-17
MAN260,2,5,Jennifer Merton,2017-04-06
MAN260,3,4,Jennifer Merton,2017-02-01
MANAGMNT260,3,5,Jennifer Merton,2016-12-13
MGMT260,4,1,Jennifer Merton,2016-11-26
MNGMT260,3,1,Jennifer Merton,2016-11-11
MANAGEMENT260,2,4,Jennifer Merton,2016-06-15
MANAGEMENT260,3,2,Jennifer Merton,2014-12-16
MGMT260,2,5,Jennifer Merton,2014-12-03
MGMT260,4,2,Jennifer Merton,2014-11-25
MANAGEMENT362,3,5,Jennifer Merton,2014-04-03
MANAGEMENT260,3,5,Jennifer Merton,2014-01-16
PRELAW,5,1,Jennifer Merton,2013-12-19
MGMT260,4,4,Jennifer Merton,2013-12-10
MGMT260,2,4,Jennifer Merton,2013-12-05
MGT260,2,1,Jennifer Merton,2013-12-04
MGMT301,2,1,Jennifer Merton,2012-12-26
MGMT362,4,2,Jennifer Merton,2012-12-01
MGMT260,4,2,Jennifer Merton,2012-11-15
MGMT362,2,4,Jennifer Merton,2012-05-06
MGMT260,3,5,Jennifer Merton,2011-12-11
MANAG362,4,4,Jennifer Merton,2011-04-05
MGMT260,4,4,Jennifer Merton,2010-09-22
MGMT260,3,5,Jennifer Merton,2009-11-01
MAN260,2,5,Jennifer Merton,2008-11-12
MGT260,3,4,Jennifer Merton,2008-05-22
SOM260,4,5,Jennifer Merton,2008-02-07
MGT260,5,3,Jennifer Merton,2007-05-02
MGT260,3,5,Jennifer Merton,2006-11-24
MAN260,4,4,Jennifer Merton,2005-12-15
MGT260,1,4,Jennifer Merton,2005-12-14
MGT260,4,4,Jennifer Merton,2005-09-09
MANAGEMENT260,5,5,Jennifer Merton,2005-05-30
MGT260,5,2,Jennifer Merton,2005-05-16
MGT260,4,5,Jennifer Merton,2005-01-20
MGMT260,5,4,Jennifer Merton,2004-11-22
MGMT260,3,5,Jennifer Merton,2004-11-17
MGN260,4,3,Jennifer Merton,2004-11-12
MNGMT260,4,2,Jennifer Merton,2004-10-20
260,2,5,Jennifer Merton,2004-04-29
MGT260,3,5,Jennifer Merton,2003-04-18
MGT260,3,5,Jennifer Merton,2003-01-31
EDUC115,5,1,Benita Barnes,2024-10-15
ED115,5,1,Benita Barnes,2024-05-03
EDUC115,4,1,Benita Barnes,2024-04-12
EDUC115,2,1,Benita Barnes,2024-04-12
ED115,1,1,Benita Barnes,2024-03-12
EDUC115,1,1,Benita Barnes,2024-02-04
EDU115,5,1,Benita Barnes,2023-12-31
EDUC115,5,1,Benita Barnes,2023-12-16
EDUC115,3,1,Benita Barnes,2023-10-10
EDUC115,5,1,Benita Barnes,2023-05-26
EDU115,2,1,Benita Barnes,2023-05-01
EDU115,5,1,Benita Barnes,2023-03-09
EDUC115,5,1,Benita Barnes,2022-12-19
EDU115,5,1,Benita Barnes,2022-12-19
EDUC115,4,1,Benita Barnes,2022-12-09
EDU115,5,1,Benita Barnes,2022-12-05
EDUC115,5,1,Benita Barnes,2022-12-05
EDUC115,5,1,Benita Barnes,2022-12-03
EDUC115,5,1,Benita Barnes,2022-12-03
EDUC115,5,1,Benita Barnes,2022-11-28
EDUC115,5,1,Benita Barnes,2022-10-01
EDUC115,5,1,Benita Barnes,2022-09-29
EDUC115,3,1,Benita Barnes,2022-09-26
EDUC115,1,1,Benita Barnes,2022-05-11
EDUC115,5,1,Benita Barnes,2022-05-08
EDUC115,3,1,Benita Barnes,2022-05-06
EDUC115,5,1,Benita Barnes,2022-04-15
EDUC115,4,1,Benita Barnes,2022-04-11
EDUC115,4,1,Benita Barnes,2022-03-02
EDUC115,3,1,Benita Barnes,2021-12-16
EDUC115,3,1,Benita Barnes,2021-12-12
EDUC115,4,1,Benita Barnes,2021-12-10
EDUC115,3,1,Benita Barnes,2021-12-03
EDUC115,3,1,Benita Barnes,2021-10-25
EDUC115,2,1,Benita Barnes,2021-10-17
EDUC115,3,1,Benita Barnes,2020-12-18
EDUC115,3,3,Benita Barnes,2020-12-18
EDUC115,2,2,Benita Barnes,2020-04-30
EDUC115,2,1,Benita Barnes,2020-03-09
EDUC115,3,1,Benita Barnes,2019-12-18
EDUC115,1,3,Benita Barnes,2019-12-14
EDUC115,1,1,Benita Barnes,2019-01-05
EDUC115,1,2,Benita Barnes,2018-01-08
EDUC115,1,1,Benita Barnes,2017-06-23
EDU115,2,1,Benita Barnes,2017-05-16
EDU115,3,1,Benita Barnes,2017-05-08
EDUC115,1,2,Benita Barnes,2017-05-08
EDUC115,3,2,Benita Barnes,2017-04-24
ED115,1,1,Benita Barnes,2017-02-21
ED115,1,1,Benita Barnes,2017-02-21
EDUC115,1,1,Benita Barnes,2017-02-21
ED115,1,1,Benita Barnes,2017-02-20
EDUC115,4,3,Benita Barnes,2017-01-16
EDUC115,2,3,Benita Barnes,2016-05-12
EDU115,2,1,Benita Barnes,2015-11-24
EDUC115,2,3,Benita Barnes,2015-11-16
EDUC115,1,3,Benita Barnes,2015-11-13
EDUC115,1,5,Benita Barnes,2015-11-11
ED115,5,1,Benita Barnes,2015-02-18
EDUC115,3,1,Benita Barnes,2014-11-16
EDU115,1,1,Benita Barnes,2014-01-20
EDUC115,1,3,Benita Barnes,2014-01-17
EDUC115,1,1,Benita Barnes,2014-01-03
EDU115,1,1,Benita Barnes,2013-11-25
EDUC115,1,2,Benita Barnes,2013-11-15
HONORS201,1,5,Brion Dulac,2022-06-21
HONORS201H,2,5,Brion Dulac,2022-06-19
201H,2,5,Brion Dulac,2022-06-15
HON201H,2,5,Brion Dulac,2022-05-22
201H,2,5,Brion Dulac,2022-04-14
HONORS201,1,4,Brion Dulac,2022-02-14
HONORS201,2,5,Brion Dulac,2021-11-09
HONORS201,2,5,Brion Dulac,2021-10-06
HONORS201,1,5,Brion Dulac,2021-06-28
HONORS201,2,5,Brion Dulac,2020-11-25
HONORS201,2,5,Brion Dulac,2020-10-28
201H,1,5,Brion Dulac,2020-10-28
HONORS201,4,5,Brion Dulac,2020-10-27
H201,2,5,Brion Dulac,2020-05-31
HONORS201H,1,5,Brion Dulac,2020-04-28
391AH,2,5,Brion Dulac,2019-12-16
HONORS201,2,5,Brion Dulac,2019-12-15
HONORS201,1,5,Brion Dulac,2019-05-17
HONORS201,2,4,Brion Dulac,2019-05-16
HON201H,2,5,Brion Dulac,2019-04-10
IDEAS201,1,4,Brion Dulac,2019-04-03
IDEAS201,1,5,Brion Dulac,2019-03-03
HONORS201H,1,5,Brion Dulac,2019-01-24
HONORS201H,2,5,Brion Dulac,2018-12-12
HONORS201,2,5,Brion Dulac,2018-10-30
HNRS291A,2,5,Brion Dulac,2018-05-02
HONORS201,1,5,Brion Dulac,2018-01-04
HONORS201,2,5,Brion Dulac,2017-12-11
HONORS201,2,4,Brion Dulac,2017-12-06
HONORS201,2,5,Brion Dulac,2017-11-13
HONORS201,2,5,Brion Dulac,2017-11-01
HONORS201,3,4,Brion Dulac,2017-04-11
HONORS201H,3,5,Brion Dulac,2017-04-06
HONORS201,2,5,Brion Dulac,2016-12-20
HONORS201,2,5,Brion Dulac,2016-10-29
IDEAS201,1,5,Brion Dulac,2016-06-29
HONORS201,1,5,Brion Dulac,2016-05-02
291A,2,5,Brion Dulac,2015-10-03
HONORS291,2,5,Brion Dulac,2015-06-24
HONORS291A,1,5,Brion Dulac,2015-05-10
IDEAS201,1,5,Brion Dulac,2015-05-07
HONORS201,1,4,Brion Dulac,2014-12-02
HONORS291A,1,5,Brion Dulac,2014-11-20
HONORS291A,1,5,Brion Dulac,2014-02-12
H291A,3,5,Brion Dulac,2014-01-28
HONORS291A,1,5,Brion Dulac,2013-05-15
HONOR291A,1,5,Brion Dulac,2012-12-16
HNRS291A,2,5,Brion Dulac,2012-12-07
HONOR291A,1,5,Brion Dulac,2012-03-31
HONOR291A,1,5,Brion Dulac,2012-01-04
HONOR291A,4,5,Brion Dulac,2011-12-11
HONOR291A,2,3,Brion Dulac,2011-12-07
HONOR291A,1,5,Brion Dulac,2011-11-30
HONOR291A,2,5,Brion Dulac,2011-11-19
HONOR291A,2,3,Brion Dulac,2011-08-13
HON291A,2,3,Brion Dulac,2011-04-03
HONOR291G,1,5,Brion Dulac,2010-01-04
HONOR391G,2,5,Brion Dulac,2009-11-23
